Date,HF
01-Dec-2012,-182.358989607409
01-Jan-2013,-197.31729624988
01-Feb-2013,-222.979065172163
01-Mar-2013,-33.7412732093681
01-Apr-2013,77.5395165355084
01-May-2013,81.2150165002603
01-Jun-2013,169.863123095103
01-Jul-2013,190.921581621657
01-Aug-2013,107.717672914098
01-Sep-2013,-14.3532713653259
01-Oct-2013,-28.9037065770766
01-Nov-2013,-265.544666225383
01-Dec-2013,-147.388458251953
01-Jan-2014,-126.792849463191
01-Feb-2014,-80.369092468954
01-Mar-2014,-18.9387003325334
01-Apr-2014,76.3759835573135
01-May-2014,130.686168692288
01-Jun-2014,185.099593510475
01-Jul-2014,133.146138874479
01-Aug-2014,115.2724021378
01-Sep-2014,34.9529623384913
01-Oct-2014,-109.09229187704
01-Nov-2014,-95.6939684790339
