Date,NH4
01-Nov-2012,5.27415995352824
01-Dec-2012,9.83749329054308
01-Jan-2013,18.2481404481669
01-Feb-2013,18.8094866096738
01-Mar-2013,11.2875271748177
01-Apr-2013,1.28402909259551
01-May-2013,2.13250798787995
01-Jun-2013,1.89677983216146
01-Jul-2013,2.02855875298911
01-Aug-2013,1.99911544610389
01-Sep-2013,2.10952457561794
01-Oct-2013,3.06396199403544
01-Nov-2013,4.21552051809937
01-Dec-2013,7.61227797142602
01-Jan-2014,8.84698774974808
01-Feb-2014,8.00084323468416
01-Mar-2014,4.73433713338121
01-Apr-2014,2.14256786145712
01-May-2014,1.94116800905688
01-Jun-2014,1.7579913836694
01-Jul-2014,1.64668088020543
01-Aug-2014,1.55685934577535
01-Sep-2014,1.61139047687704
01-Oct-2014,2.08423524458889
