Date,HF
01-Dec-2012,-186.672600124193
01-Jan-2013,-173.612798939581
01-Feb-2013,-64.7571319911791
01-Mar-2013,8.29329436499139
01-Apr-2013,89.5760428387186
01-May-2013,153.459951649541
01-Jun-2013,161.898586107337
01-Jul-2013,126.823920208475
01-Aug-2013,73.0031997017238
01-Sep-2013,-42.0804579361625
01-Oct-2013,-137.428402776303
01-Nov-2013,-79.1780236285666
01-Dec-2013,-212.338585895041
01-Jan-2014,-108.237992991572
01-Feb-2014,-45.8368858669115
01-Mar-2014,15.5427132067473
01-Apr-2014,108.974729786748
01-May-2014,125.363364178201
01-Jun-2014,156.157832933509
01-Jul-2014,98.970078178074
01-Aug-2014,91.780621735946
01-Sep-2014,-18.4413293755573
01-Oct-2014,-80.1167476488196
01-Nov-2014,-200.287535957668
