Date,NO3
01-Feb-2013,713.54530135445
01-Mar-2013,397.657954641953
01-Apr-2013,20.6676677300525
01-May-2013,10.0705991752534
01-Jun-2013,8.04092857583238
01-Jul-2013,6.85808507161649
01-Aug-2013,6.07141907695725
01-Sep-2013,6.62236579887481
01-Oct-2013,11.1908864861892
01-Nov-2013,17.9098074068665
01-Dec-2013,47.3980224745076
01-Jan-2014,81.5589945344586
01-Feb-2014,96.0450022851997
01-Mar-2014,76.0770669567726
01-Apr-2014,18.1780842095025
01-May-2014,11.4849856870448
01-Jun-2014,6.97242492743632
01-Jul-2014,4.42102486484136
01-Aug-2014,3.04716397462626
01-Sep-2014,3.38968464131412
01-Oct-2014,6.09504344058131
01-Nov-2014,18.8035512441703
01-Dec-2014,34.0109056691407
01-Jan-2015,146.749119362812
