Date,NH4
01-Oct-2012,0.162962458458421
01-Nov-2012,0.143124942322066
01-Dec-2012,0.138123185867316
01-Jan-2013,0.137097809830514
01-Feb-2013,0.122370631306906
01-Mar-2013,0.0986471485942922
01-Apr-2013,0.120436301852391
01-May-2013,0.135145500753012
01-Jun-2013,0.140546044803071
01-Jul-2013,0.141647643836775
01-Aug-2013,0.142484111341201
01-Sep-2013,0.140586658626478
01-Oct-2013,0.136159444653864
01-Nov-2013,0.148325006422793
01-Dec-2013,0.153209225136239
01-Jan-2014,0.140835719245429
01-Feb-2014,0.113948299987739
01-Mar-2014,0.101385343662691
01-Apr-2014,0.128312171076132
01-May-2014,0.132999293192536
01-Jun-2014,0.138980656800288
01-Jul-2014,0.150089627876174
01-Aug-2014,0.139441618700114
