Date,PO4
01-Nov-2012,0.456882429201797
01-Dec-2012,12.3414558548558
01-Jan-2013,191.620637760271
01-Feb-2013,211.253073881614
01-Mar-2013,85.6557261786073
01-Apr-2013,10.9466504302503
01-May-2013,0.942018942368729
01-Jun-2013,0.492564615319943
01-Jul-2013,0.211096544938412
01-Aug-2013,0.14117130159712
01-Sep-2013,0.212026037430718
01-Oct-2013,0.190183816340335
01-Nov-2013,0.862351819901025
01-Dec-2013,2.50526354488668
01-Jan-2014,6.16492201024508
01-Feb-2014,13.6709091645333
01-Mar-2014,3.86375661022496
01-Apr-2014,0.820344288880974
01-May-2014,0.477707216160509
01-Jun-2014,0.149707631206242
01-Jul-2014,0.152850778530473
01-Aug-2014,0.117882226768085
01-Sep-2014,0.10054982893014
01-Oct-2014,0.148820121552521
01-Nov-2014,0.293709228558216
01-Dec-2014,1.92647296167727
01-Jan-2015,6.61734220526394
01-Feb-2015,99.2905252191655
01-Mar-2015,56.8023060120797
01-Apr-2015,1.58714653807912
01-May-2015,0.450977273778339
01-Jun-2015,0.184330184991508
01-Jul-2015,0.110511146415384
01-Aug-2015,0.108788485619431
01-Sep-2015,0.110165320379072
01-Oct-2015,0.153492655105086
01-Nov-2015,0.332140963052757
01-Dec-2015,1.27283728224118
01-Jan-2016,6.64112386879263
01-Feb-2016,32.5611193139522
01-Mar-2016,92.2413656517779
01-Apr-2016,1.34927628385097
01-May-2016,0.771165736850584
01-Jun-2016,0.224288009402883
01-Jul-2016,0.159304815987107
01-Aug-2016,0.120216272038976
01-Sep-2016,0.107450776351422
01-Oct-2016,0.161160750149103
01-Nov-2016,0.405396971393848
01-Dec-2016,0.623268938301191
01-Jan-2017,2.64682109301843
01-Feb-2017,3.7882660296103
01-Mar-2017,2.57505518795187
01-Apr-2017,0.634937532119354
01-May-2017,0.313838581225372
01-Jun-2017,0.134127239775906
01-Jul-2017,0.100502700444543
01-Aug-2017,0.0807197196074605
01-Sep-2017,0.144930306674177
01-Oct-2017,0.162721295536466
01-Nov-2017,1.12938958958552
01-Dec-2017,32.0602885193996
01-Jan-2018,20.2939729104646
01-Feb-2018,118.656834614975
01-Mar-2018,66.6965861176273
01-Apr-2018,2.27338074398401
01-May-2018,0.437689499954195
01-Jun-2018,0.189584646930316
01-Jul-2018,0.126727026019295
01-Aug-2018,0.107973800391128
01-Sep-2018,0.110085777811607
01-Oct-2018,0.136521916463267
01-Nov-2018,0.460825269017193
01-Dec-2018,1.72113827293446
01-Jan-2019,22.0592583708592
01-Feb-2019,20.6095388778441
01-Mar-2019,4.43610117656297
01-Apr-2019,1.01866762568234
01-May-2019,0.616488300446977
01-Jun-2019,0.173817859536533
01-Jul-2019,0.101156911096185
01-Aug-2019,0.0803904212123956
01-Sep-2019,0.100417355550823
01-Oct-2019,0.132006576809405
01-Nov-2019,0.715645858775014
01-Dec-2019,2.51004475636834
01-Jan-2020,4.79376445713476
01-Feb-2020,4.30595829220936
01-Mar-2020,2.96399548272329
01-Apr-2020,0.274850044054435
01-May-2020,0.153385254521
01-Jun-2020,0.14834615455796
01-Jul-2020,0.0926234238342662
01-Aug-2020,0.0918543105399225
01-Sep-2020,0.122785445760464
01-Oct-2020,0.22306414064027
01-Nov-2020,0.334284510273338
01-Dec-2020,2.25919768219859
01-Jan-2021,7.85218395943452
01-Feb-2021,7.25788378715515
01-Mar-2021,2.21721787038057
01-Apr-2021,0.9402719527652
01-May-2021,0.29603916823526
01-Jun-2021,0.142882100153285
01-Jul-2021,0.109199925397993
01-Aug-2021,0.0933027425622444
01-Sep-2021,0.0966529467887824
01-Oct-2021,0.14903358713722
01-Nov-2021,0.240769042071863
01-Dec-2021,2.35146785075363
01-Jan-2022,19.9755093415879
01-Feb-2022,19.9844523017032
01-Mar-2022,5.15601013333225
01-Apr-2022,1.83877269295528
01-May-2022,0.207798218372188
01-Jun-2022,0.149099563239653
01-Jul-2022,0.0933208341916252
01-Aug-2022,0.0938728250042027
01-Sep-2022,0.13801019576806
01-Oct-2022,0.128392834575505
01-Nov-2022,0.290524707990919
01-Dec-2022,1.29270379834004
