Date,SSS
01-Nov-2012,38.4662531540098
01-Dec-2012,38.4747269929314
01-Jan-2013,38.4900078276049
01-Feb-2013,38.4866080681254
01-Mar-2013,38.480689613826
01-Apr-2013,38.4628111319858
01-May-2013,38.4544680563105
01-Jun-2013,38.4457476154872
01-Jul-2013,38.4569925994626
01-Aug-2013,38.4566206854427
01-Sep-2013,38.456164576066
01-Oct-2013,38.4428852925727
01-Nov-2013,38.4556672538735
01-Dec-2013,38.4473449979804
01-Jan-2014,38.4473918475747
01-Feb-2014,38.4642353891983
01-Mar-2014,38.4592649769027
01-Apr-2014,38.4584827090546
01-May-2014,38.4519442479274
01-Jun-2014,38.4607813764374
01-Jul-2014,38.4628832956556
01-Aug-2014,38.4648928904739
01-Sep-2014,38.4462743997574
01-Oct-2014,38.4240967835748
