Date,NH4
01-Oct-2012,0.168411991861552
01-Nov-2012,0.219301454229562
01-Dec-2012,0.318620083616841
01-Jan-2013,0.137774243416854
01-Feb-2013,0.0634661739827588
01-Mar-2013,0.0563594601269956
01-Apr-2013,0.242695751568971
01-May-2013,0.329282928259522
01-Jun-2013,0.288140000845442
01-Jul-2013,0.227557119107427
01-Aug-2013,0.17648611266281
01-Sep-2013,0.177229069414345
01-Oct-2013,0.174522914795921
01-Nov-2013,0.236819063674169
01-Dec-2013,0.258528641750117
01-Jan-2014,0.244495947951152
01-Feb-2014,0.167143480125996
01-Mar-2014,0.213074938674861
01-Apr-2014,0.286834198194649
01-May-2014,0.261209667084501
01-Jun-2014,0.203105933122013
01-Jul-2014,0.167513422030566
01-Aug-2014,0.155942183161433
01-Sep-2014,0.156531850443139
