Date,NO3
01-Dec-2012,236.181131907357
01-Jan-2013,3830.4531138083
01-Feb-2013,4229.67810531645
01-Mar-2013,1704.48900533579
01-Apr-2013,205.823814092827
01-May-2013,15.8596094776867
01-Jun-2013,10.8331399910391
01-Jul-2013,7.32129081300616
01-Aug-2013,6.83846028856158
01-Sep-2013,10.5155759714051
01-Oct-2013,9.41528140304219
01-Nov-2013,25.5349971504428
01-Dec-2013,50.9396669427479
01-Jan-2014,117.244117607016
01-Feb-2014,264.007541980996
01-Mar-2014,72.2472027019652
01-Apr-2014,14.6346551177632
01-May-2014,10.7795437225097
01-Jun-2014,5.85790186973961
01-Jul-2014,6.37699803963501
01-Aug-2014,5.75174322651104
01-Sep-2014,5.89443774304453
01-Oct-2014,9.91547970239967
01-Nov-2014,13.6428778996314
