Date,SSS
01-Nov-2012,38.9348717986049
01-Dec-2012,38.9372350317725
01-Jan-2013,38.9276844578043
01-Feb-2013,38.9301178678695
01-Mar-2013,38.9235784686291
01-Apr-2013,38.9158060116736
01-May-2013,38.9076626272473
01-Jun-2013,38.9103671534918
01-Jul-2013,38.9119539376949
01-Aug-2013,38.9265721956882
01-Sep-2013,38.9366640908143
01-Oct-2013,38.9412529606814
01-Nov-2013,38.9660981176079
01-Dec-2013,38.9677220041337
01-Jan-2014,38.9646019898441
01-Feb-2014,38.956144597404
01-Mar-2014,38.9467070549425
01-Apr-2014,38.9562366016026
01-May-2014,38.9574599207229
01-Jun-2014,38.9675456915434
01-Jul-2014,38.9685655156338
01-Aug-2014,38.9713189161408
01-Sep-2014,38.9650025126104
01-Oct-2014,38.9538892353155
