"Box","sum_Nutri","y","ymin","ymax",".width",".point",".interval"
"Adriatic",1.00641301408928,0.111442681570367,0.102527456491293,0.119567275514994,0.8,"median","qi"
"Adriatic",1.0167967631037,0.111862805323125,0.102881051481918,0.120008754178119,0.8,"median","qi"
"Adriatic",1.02718051211812,0.11228897909835,0.103207158154917,0.120422984360847,0.8,"median","qi"
"Adriatic",1.03756426113254,0.112713203548234,0.103545040868198,0.120968109973791,0.8,"median","qi"
"Adriatic",1.04794801014696,0.113125388240717,0.103898533246082,0.121417875427041,0.8,"median","qi"
"Adriatic",1.05833175916138,0.11356730656027,0.104315324682171,0.121954215103205,0.8,"median","qi"
"Adriatic",1.0687155081758,0.114022391755768,0.104714768573289,0.122548371894314,0.8,"median","qi"
"Adriatic",1.07909925719022,0.114491156960862,0.105140981727236,0.123055176109428,0.8,"median","qi"
"Adriatic",1.08948300620464,0.114983667782788,0.105571173672078,0.123620429023833,0.8,"median","qi"
"Adriatic",1.09986675521906,0.115492107583875,0.105921763585576,0.124182711526007,0.8,"median","qi"
"Adriatic",1.11025050423348,0.11601825264325,0.106344486928794,0.124736604076261,0.8,"median","qi"
"Adriatic",1.1206342532479,0.116517143704483,0.106770172959784,0.125319669743368,0.8,"median","qi"
"Adriatic",1.13101800226232,0.117078266341171,0.107268858337067,0.12590877302953,0.8,"median","qi"
"Adriatic",1.14140175127674,0.117631384945719,0.107751620952674,0.126503389122696,0.8,"median","qi"
"Adriatic",1.15178550029116,0.118186786587246,0.108164768907682,0.127090276895869,0.8,"median","qi"
"Adriatic",1.16216924930558,0.118760246481845,0.108697119450699,0.127675493713373,0.8,"median","qi"
"Adriatic",1.17255299832,0.119304193364086,0.109214671260856,0.128304854630516,0.8,"median","qi"
"Adriatic",1.18293674733442,0.119885827462127,0.109713552562841,0.128981377767015,0.8,"median","qi"
"Adriatic",1.19332049634884,0.120431736883857,0.110271281392348,0.129594671016928,0.8,"median","qi"
"Adriatic",1.20370424536326,0.121001445780978,0.110799031094167,0.130242564529237,0.8,"median","qi"
"Adriatic",1.21408799437768,0.121648153049303,0.111328219026821,0.130862748346881,0.8,"median","qi"
"Adriatic",1.2244717433921,0.122213947566416,0.111881243205124,0.131484904790147,0.8,"median","qi"
"Adriatic",1.23485549240652,0.122815113174794,0.112365715176058,0.132131302708467,0.8,"median","qi"
"Adriatic",1.24523924142094,0.123385889921682,0.11291495708996,0.132791073880544,0.8,"median","qi"
"Adriatic",1.25562299043536,0.123981513398201,0.113458175323425,0.133490528254286,0.8,"median","qi"
"Adriatic",1.26600673944978,0.124570205351855,0.114052780208954,0.13412442430039,0.8,"median","qi"
"Adriatic",1.2763904884642,0.125174138196236,0.114661106262869,0.134736504797816,0.8,"median","qi"
"Adriatic",1.28677423747862,0.125791052888245,0.115246414607474,0.135376133072851,0.8,"median","qi"
"Adriatic",1.29715798649304,0.126417383811301,0.115793352608586,0.136053691835354,0.8,"median","qi"
"Adriatic",1.30754173550746,0.126983547550654,0.116393027764863,0.136693336748379,0.8,"median","qi"
"Adriatic",1.31792548452188,0.127563589477783,0.117001365251871,0.137334561817326,0.8,"median","qi"
"Adriatic",1.3283092335363,0.128122759957516,0.11752342671211,0.137988531324731,0.8,"median","qi"
"Adriatic",1.33869298255072,0.128694225424533,0.11816020700327,0.138669860710954,0.8,"median","qi"
"Adriatic",1.34907673156514,0.129280374520067,0.118583751118727,0.139291540153094,0.8,"median","qi"
"Adriatic",1.35946048057956,0.129888730269156,0.119182442318425,0.139944072858273,0.8,"median","qi"
"Adriatic",1.36984422959398,0.130463920036915,0.119675315360261,0.140516602007397,0.8,"median","qi"
"Adriatic",1.3802279786084,0.131061933861675,0.120263826974687,0.141223923933453,0.8,"median","qi"
"Adriatic",1.39061172762282,0.131655105864064,0.120840865360119,0.141884528709075,0.8,"median","qi"
"Adriatic",1.40099547663724,0.132262639668811,0.121417927424515,0.142592186724737,0.8,"median","qi"
"Adriatic",1.41137922565166,0.132829216881439,0.121957348083299,0.143202464949459,0.8,"median","qi"
"Adriatic",1.42176297466608,0.133372242391912,0.122566763111424,0.143845156893961,0.8,"median","qi"
"Adriatic",1.4321467236805,0.133966461361872,0.123117883997766,0.144543277158819,0.8,"median","qi"
"Adriatic",1.44253047269492,0.134605901590645,0.12368132801456,0.145157167163619,0.8,"median","qi"
"Adriatic",1.45291422170934,0.135162065346477,0.124278338606538,0.145751021548291,0.8,"median","qi"
"Adriatic",1.46329797072376,0.13575100830199,0.124800049861506,0.146470474325288,0.8,"median","qi"
"Adriatic",1.47368171973818,0.136292103786705,0.125348356642137,0.147090223576051,0.8,"median","qi"
"Adriatic",1.4840654687526,0.136901255886105,0.125895624419495,0.147772634401794,0.8,"median","qi"
"Adriatic",1.49444921776702,0.137448509763924,0.126426303887154,0.148414637185345,0.8,"median","qi"
"Adriatic",1.50483296678144,0.138037942962514,0.1269289136372,0.149025065175836,0.8,"median","qi"
"Adriatic",1.51521671579586,0.138638569753067,0.127524027497458,0.149673391655198,0.8,"median","qi"
"Adriatic",1.52560046481028,0.139240556107592,0.128063268487429,0.150281382968663,0.8,"median","qi"
"Adriatic",1.5359842138247,0.139836374272843,0.128585988356245,0.150901143033848,0.8,"median","qi"
"Adriatic",1.54636796283912,0.14045435038618,0.129156736622863,0.151509178955016,0.8,"median","qi"
"Adriatic",1.55675171185354,0.141089140359562,0.129620364527345,0.152112441125869,0.8,"median","qi"
"Adriatic",1.56713546086796,0.141691948965494,0.130155537597465,0.152685511548984,0.8,"median","qi"
"Adriatic",1.57751920988238,0.14228979815997,0.130703869741042,0.153275923211919,0.8,"median","qi"
"Adriatic",1.5879029588968,0.142885578998005,0.13121307737566,0.153928325634847,0.8,"median","qi"
"Adriatic",1.59828670791122,0.143512718283033,0.131787429036585,0.154595708056799,0.8,"median","qi"
"Adriatic",1.60867045692563,0.144039586888999,0.132309287527851,0.155246468470383,0.8,"median","qi"
"Adriatic",1.61905420594005,0.14462758973628,0.132791203006714,0.155901847621961,0.8,"median","qi"
"Adriatic",1.62943795495447,0.145222524819722,0.133330433003593,0.156477804272755,0.8,"median","qi"
"Adriatic",1.63982170396889,0.145809248171014,0.133884908111628,0.157088742377332,0.8,"median","qi"
"Adriatic",1.65020545298331,0.146364315860227,0.134371182558336,0.15762891326735,0.8,"median","qi"
"Adriatic",1.66058920199773,0.146953407676086,0.134964813973554,0.158179082994384,0.8,"median","qi"
"Adriatic",1.67097295101215,0.147516926634281,0.135468319545411,0.158826716953433,0.8,"median","qi"
"Adriatic",1.68135670002657,0.148062710076433,0.135978586834233,0.159450740984298,0.8,"median","qi"
"Adriatic",1.69174044904099,0.14864354685101,0.13643821805076,0.160002459705605,0.8,"median","qi"
"Adriatic",1.70212419805541,0.149251814791421,0.137040685545287,0.160601815602062,0.8,"median","qi"
"Adriatic",1.71250794706983,0.149838237736952,0.137453080772747,0.161250827120558,0.8,"median","qi"
"Adriatic",1.72289169608425,0.150489802089226,0.137919476863244,0.161922524845481,0.8,"median","qi"
"Adriatic",1.73327544509867,0.15108849903275,0.138485724689019,0.16261231953927,0.8,"median","qi"
"Adriatic",1.74365919411309,0.151692669571057,0.139007989986688,0.163252002761887,0.8,"median","qi"
"Adriatic",1.75404294312751,0.152279462805345,0.139640054215481,0.163820983417927,0.8,"median","qi"
"Adriatic",1.76442669214193,0.152936696059112,0.14020592430966,0.164493697024549,0.8,"median","qi"
"Adriatic",1.77481044115635,0.153481579838839,0.14082319355371,0.165136211827666,0.8,"median","qi"
"Adriatic",1.78519419017077,0.154098835725751,0.141382863981131,0.165780068181424,0.8,"median","qi"
"Adriatic",1.79557793918519,0.154724645945532,0.141969709439792,0.166421339587312,0.8,"median","qi"
"Adriatic",1.80596168819961,0.155324917288965,0.142541324471085,0.16707740810497,0.8,"median","qi"
"Adriatic",1.81634543721403,0.155936018505429,0.143142227260226,0.167799525774202,0.8,"median","qi"
"Adriatic",1.82672918622845,0.156488763413771,0.143663911162506,0.168583232358608,0.8,"median","qi"
"Adriatic",1.83711293524287,0.157141993028467,0.144235752548269,0.169264544681499,0.8,"median","qi"
"Adriatic",1.84749668425729,0.157709891307856,0.144776067555678,0.169973466228474,0.8,"median","qi"
"Adriatic",1.85788043327171,0.158298036350447,0.145372975732304,0.170674591746188,0.8,"median","qi"
"Adriatic",1.86826418228613,0.158927365477182,0.145893864545374,0.171340269596509,0.8,"median","qi"
"Adriatic",1.87864793130055,0.159596459821734,0.146487675676034,0.172062697472129,0.8,"median","qi"
"Adriatic",1.88903168031497,0.160240085720735,0.147047802969447,0.17270238332879,0.8,"median","qi"
"Adriatic",1.89941542932939,0.160857071180456,0.147614429720022,0.173488791237174,0.8,"median","qi"
"Adriatic",1.90979917834381,0.161449712328083,0.148225260575811,0.174214244514016,0.8,"median","qi"
"Adriatic",1.92018292735823,0.162109196174274,0.148840679657997,0.175036346152312,0.8,"median","qi"
"Adriatic",1.93056667637265,0.162722642552575,0.149350648904011,0.175808333455436,0.8,"median","qi"
"Adriatic",1.94095042538707,0.163370878848043,0.149939541627854,0.176600235812579,0.8,"median","qi"
"Adriatic",1.95133417440149,0.164000332528325,0.150532669535736,0.17737000319255,0.8,"median","qi"
"Adriatic",1.96171792341591,0.164668505162669,0.151104605876469,0.178132278503331,0.8,"median","qi"
"Adriatic",1.97210167243033,0.16542503441638,0.151767875073656,0.178895293122979,0.8,"median","qi"
"Adriatic",1.98248542144475,0.166101695580482,0.152419829454025,0.179620567403027,0.8,"median","qi"
"Adriatic",1.99286917045917,0.166704998897564,0.152974304590271,0.180364841789007,0.8,"median","qi"
"Adriatic",2.00325291947359,0.167437022450434,0.153486004364228,0.181079387228506,0.8,"median","qi"
"Adriatic",2.01363666848801,0.168160105948723,0.154125346164535,0.181908596964746,0.8,"median","qi"
"Adriatic",2.02402041750243,0.168825099790427,0.154765237761339,0.182706229449544,0.8,"median","qi"
"Adriatic",2.03440416651685,0.169484546740981,0.155363170523763,0.183446295360004,0.8,"median","qi"
"Adriatic",2.04478791553127,0.170148418873711,0.155958853822631,0.184297224789639,0.8,"median","qi"
"Adriatic",2.05517166454569,0.17079871445451,0.156585689906653,0.185050412736331,0.8,"median","qi"
"Adriatic",2.06555541356011,0.171554910977119,0.157208496363872,0.185944356663093,0.8,"median","qi"
"Adriatic",2.07593916257453,0.172236361613363,0.15793726636753,0.186682129343389,0.8,"median","qi"
"Adriatic",2.08632291158895,0.173042705273538,0.15854002108018,0.1874990526294,0.8,"median","qi"
"Adriatic",2.09670666060337,0.17376724831578,0.159196066406652,0.188225426867362,0.8,"median","qi"
"Adriatic",2.10709040961779,0.174595940447749,0.159845526069943,0.189106511769794,0.8,"median","qi"
"Adriatic",2.11747415863221,0.175216488572142,0.160460028973154,0.189961810242952,0.8,"median","qi"
"Adriatic",2.12785790764663,0.17603132573563,0.161191758556535,0.190839875741234,0.8,"median","qi"
"Adriatic",2.13824165666105,0.176741925276468,0.16205706391736,0.191686348958991,0.8,"median","qi"
"Adriatic",2.14862540567547,0.177499846079882,0.162668713592711,0.192462705599768,0.8,"median","qi"
"Adriatic",2.15900915468989,0.178296362491526,0.163412482631249,0.193354620591496,0.8,"median","qi"
"Adriatic",2.16939290370431,0.179050067853656,0.164186075046585,0.194197727361035,0.8,"median","qi"
"Adriatic",2.17977665271873,0.179841176979528,0.164909630160315,0.195053893122855,0.8,"median","qi"
"Adriatic",2.19016040173315,0.180592433459375,0.165615368434459,0.195900870304336,0.8,"median","qi"
"Adriatic",2.20054415074757,0.181334845447841,0.166179579367565,0.196899771908661,0.8,"median","qi"
"Adriatic",2.21092789976199,0.182059706378886,0.166975873426365,0.197847873155389,0.8,"median","qi"
"Adriatic",2.22131164877641,0.182941184241517,0.167726698065013,0.19863987760522,0.8,"median","qi"
"Adriatic",2.23169539779083,0.183709878194441,0.168377833931037,0.19947754438424,0.8,"median","qi"
"Adriatic",2.24207914680525,0.184510265955489,0.169055015197878,0.200590644902987,0.8,"median","qi"
"Adriatic",2.25246289581967,0.185361518153042,0.169730435131014,0.201712019655148,0.8,"median","qi"
"Adriatic",2.26284664483408,0.186217276218623,0.170472064494349,0.202711572798247,0.8,"median","qi"
"Adriatic",2.2732303938485,0.186935275150571,0.171159171357385,0.203685228331443,0.8,"median","qi"
"Adriatic",2.28361414286292,0.187856294890359,0.171814415181067,0.204806982101268,0.8,"median","qi"
"Adriatic",2.29399789187734,0.188734557444842,0.172491510061036,0.205886344478771,0.8,"median","qi"
"Adriatic",2.30438164089176,0.189676543088638,0.173045949119948,0.20733970868378,0.8,"median","qi"
"Adriatic",2.31476538990618,0.190456991299742,0.1737691767805,0.208585485522522,0.8,"median","qi"
"Adriatic",2.3251491389206,0.191218566519841,0.17441567366479,0.209719962394718,0.8,"median","qi"
"Adriatic",2.33553288793502,0.19217084840536,0.174878054593009,0.211059297398638,0.8,"median","qi"
"Adriatic",2.34591663694944,0.193002503020674,0.175565985281766,0.212234406075652,0.8,"median","qi"
"Adriatic",2.35630038596386,0.193980630826627,0.176305966091814,0.213675528555561,0.8,"median","qi"
"Adriatic",2.36668413497828,0.194706624373576,0.176804207576341,0.214945798108714,0.8,"median","qi"
"Adriatic",2.3770678839927,0.195651800571685,0.177387057512739,0.216271388837878,0.8,"median","qi"
"Adriatic",2.38745163300712,0.196336032892569,0.178024094547182,0.217914374063573,0.8,"median","qi"
"Adriatic",2.39783538202154,0.197263450624767,0.178502342429799,0.219397162424882,0.8,"median","qi"
"Adriatic",2.40821913103596,0.198097556246294,0.178892805770363,0.221011620722012,0.8,"median","qi"
"Adriatic",2.41860288005038,0.198911497284331,0.179370202936648,0.222844587391799,0.8,"median","qi"
"Adriatic",2.4289866290648,0.199752380317048,0.179896538437747,0.224410276805792,0.8,"median","qi"
"Adriatic",2.43937037807922,0.200657971972125,0.180386317984614,0.226273372924381,0.8,"median","qi"
"Adriatic",2.44975412709364,0.201485506030083,0.180869996697578,0.228152770968729,0.8,"median","qi"
"Adriatic",2.46013787610806,0.202331386225159,0.181315552705413,0.229550402422617,0.8,"median","qi"
"Adriatic",2.47052162512248,0.203187503787085,0.181752901932546,0.231340509312257,0.8,"median","qi"
"Adriatic",2.4809053741369,0.204106632039754,0.182008307016974,0.233312284928155,0.8,"median","qi"
"Adriatic",2.49128912315132,0.205196529317815,0.182481085665152,0.235032369250045,0.8,"median","qi"
"Adriatic",2.50167287216574,0.206137245612602,0.182805432837604,0.236740202403976,0.8,"median","qi"
"Adriatic",2.51205662118016,0.206987481780568,0.183015172932238,0.238359135040796,0.8,"median","qi"
"Cyprus",0.690663189290625,0.0489655848756923,0.0431057180689015,0.0547789122154648,0.8,"median","qi"
"Cyprus",0.696076339409494,0.048464758087847,0.0427628756693337,0.054127988556075,0.8,"median","qi"
"Cyprus",0.701489489528363,0.0479269055419982,0.0424538710330749,0.0534367571129189,0.8,"median","qi"
"Cyprus",0.706902639647232,0.0474251566089179,0.0420063246528559,0.0527533496065918,0.8,"median","qi"
"Cyprus",0.712315789766101,0.0469657014972573,0.0416551242539542,0.0520938232111895,0.8,"median","qi"
"Cyprus",0.71772893988497,0.0464370859637455,0.0412421475975331,0.0514474010471852,0.8,"median","qi"
"Cyprus",0.723142090003839,0.045925083321794,0.0408574600538019,0.0508111130207399,0.8,"median","qi"
"Cyprus",0.728555240122708,0.0454444860255153,0.040438771831937,0.0502529069424829,0.8,"median","qi"
"Cyprus",0.733968390241577,0.0449774425196153,0.0400994427384445,0.0496755468868547,0.8,"median","qi"
"Cyprus",0.739381540360446,0.0444808182021704,0.0396689142835374,0.0491278134376859,0.8,"median","qi"
"Cyprus",0.744794690479315,0.0440200724736105,0.0392512949827036,0.0485915583487182,0.8,"median","qi"
"Cyprus",0.750207840598184,0.0435824697502786,0.0388938405699586,0.0480353150458402,0.8,"median","qi"
"Cyprus",0.755620990717053,0.0431919022988839,0.0385251715583174,0.0475486917183796,0.8,"median","qi"
"Cyprus",0.761034140835922,0.0427608070908123,0.0380911522305667,0.0471258163203691,0.8,"median","qi"
"Cyprus",0.766447290954791,0.0423318767009284,0.0377194496798047,0.0467585632901104,0.8,"median","qi"
"Cyprus",0.77186044107366,0.0419199750453647,0.0373348495327239,0.0462747625568771,0.8,"median","qi"
"Cyprus",0.777273591192529,0.0415462616298961,0.0369739571587936,0.0458840395356073,0.8,"median","qi"
"Cyprus",0.782686741311398,0.0411854710798331,0.0366774223394028,0.045450706884136,0.8,"median","qi"
"Cyprus",0.788099891430267,0.0408145117618583,0.0363368075466954,0.045063905522369,0.8,"median","qi"
"Cyprus",0.793513041549136,0.0404141274640359,0.0360160383920135,0.0446609985763754,0.8,"median","qi"
"Cyprus",0.798926191668005,0.0400694689943138,0.0356620074637439,0.0443088283592053,0.8,"median","qi"
"Cyprus",0.804339341786874,0.039722232952583,0.0353388531387183,0.0439533664703559,0.8,"median","qi"
"Cyprus",0.809752491905743,0.0393807495549278,0.0350062164909214,0.043615681180385,0.8,"median","qi"
"Cyprus",0.815165642024612,0.0390586961330725,0.034622698482563,0.0433612495278167,0.8,"median","qi"
"Cyprus",0.820578792143481,0.0387194190889834,0.0343261697333273,0.0430694909193036,0.8,"median","qi"
"Cyprus",0.82599194226235,0.0384211953146815,0.0339836451974891,0.0427946099361471,0.8,"median","qi"
"Cyprus",0.831405092381219,0.0381157857411706,0.0336474748666673,0.0425423431922971,0.8,"median","qi"
"Cyprus",0.836818242500088,0.0378177228138425,0.0333255167818818,0.042284896623579,0.8,"median","qi"
"Cyprus",0.842231392618957,0.0375328652671122,0.0330281656857306,0.0420716810013698,0.8,"median","qi"
"Cyprus",0.847644542737826,0.0372466087779607,0.0327620352885009,0.0418589502565592,0.8,"median","qi"
"Cyprus",0.853057692856695,0.0369635390541622,0.0324390465538561,0.0415823972377336,0.8,"median","qi"
"Cyprus",0.858470842975564,0.0366815766324967,0.0321662206308321,0.0413681830799906,0.8,"median","qi"
"Cyprus",0.863883993094433,0.0364244122396681,0.0319188641472909,0.0411642577526363,0.8,"median","qi"
"Cyprus",0.869297143213302,0.0361837684114265,0.0317279344522243,0.0409683775289166,0.8,"median","qi"
"Cyprus",0.874710293332171,0.035944775244569,0.0314341043980114,0.0407503288880822,0.8,"median","qi"
"Cyprus",0.88012344345104,0.0357346532989367,0.031154209627061,0.0406105550093987,0.8,"median","qi"
"Cyprus",0.885536593569909,0.0355208922179261,0.0309069751684956,0.0404412133890406,0.8,"median","qi"
"Cyprus",0.890949743688778,0.0353127119272434,0.0307121557426989,0.0402468644003594,0.8,"median","qi"
"Cyprus",0.896362893807647,0.0351266911484902,0.0305350343645417,0.04005941267676,0.8,"median","qi"
"Cyprus",0.901776043926516,0.0349459068167715,0.0303373746884791,0.0399941111820039,0.8,"median","qi"
"Cyprus",0.907189194045385,0.0347853932086357,0.0301430778054656,0.0398203255024913,0.8,"median","qi"
"Cyprus",0.912602344164254,0.0346048415149491,0.0299493314190596,0.0396766949431669,0.8,"median","qi"
"Cyprus",0.918015494283123,0.0344147930277803,0.02976778076106,0.0394980153172654,0.8,"median","qi"
"Cyprus",0.923428644401992,0.0342394670019368,0.0296146401696374,0.0393882111407673,0.8,"median","qi"
"Cyprus",0.928841794520861,0.0340938264262287,0.0294791806649118,0.0392774164814496,0.8,"median","qi"
"Cyprus",0.93425494463973,0.0339261712038401,0.0292988559553897,0.0391541161161449,0.8,"median","qi"
"Cyprus",0.939668094758599,0.0337838762628853,0.0291406572680678,0.0390415655293742,0.8,"median","qi"
"Cyprus",0.945081244877468,0.0336513804412917,0.0289598042716238,0.0389391206809755,0.8,"median","qi"
"Cyprus",0.950494394996337,0.0335086584563038,0.0288021748897813,0.0388567263014548,0.8,"median","qi"
"Cyprus",0.955907545115206,0.0333590291402961,0.0286817551346938,0.0387578102028787,0.8,"median","qi"
"Cyprus",0.961320695234075,0.0332230705847297,0.0285270158460502,0.0386868671715046,0.8,"median","qi"
"Cyprus",0.966733845352944,0.0331134244878436,0.0283857567271679,0.0385816250637933,0.8,"median","qi"
"Cyprus",0.972146995471813,0.0329972928826532,0.0282426143435672,0.0385026837011264,0.8,"median","qi"
"Cyprus",0.977560145590682,0.032880963447481,0.0281023021482444,0.0383755675500222,0.8,"median","qi"
"Cyprus",0.982973295709551,0.0327797774918027,0.0280083634698852,0.0382676329744465,0.8,"median","qi"
"Cyprus",0.98838644582842,0.0326821304594879,0.0278625610145083,0.0381916646217413,0.8,"median","qi"
"Cyprus",0.993799595947289,0.0325941939511669,0.0277439118034146,0.0381385436773313,0.8,"median","qi"
"Cyprus",0.999212746066158,0.0324680943227014,0.0276233306414956,0.0380480788562589,0.8,"median","qi"
"Cyprus",1.00462589618503,0.0323439402699126,0.0275129514304142,0.0379948723604253,0.8,"median","qi"
"Cyprus",1.0100390463039,0.0322729481516804,0.0274000787937657,0.0379397348956478,0.8,"median","qi"
"Cyprus",1.01545219642276,0.0322110178341368,0.0272512295868728,0.0378550670699154,0.8,"median","qi"
"Cyprus",1.02086534654163,0.0321083454280627,0.0271296810444975,0.0377933591544438,0.8,"median","qi"
"Cyprus",1.0262784966605,0.0320377804828531,0.0269737331567113,0.0377187422157487,0.8,"median","qi"
"Cyprus",1.03169164677937,0.0319577599738596,0.0268343339610676,0.03763806050645,0.8,"median","qi"
"Cyprus",1.03710479689824,0.0318890769008391,0.0267274062880981,0.0375413180890038,0.8,"median","qi"
"Cyprus",1.04251794701711,0.0317790265419067,0.0266204316526574,0.0375067456896849,0.8,"median","qi"
"Cyprus",1.04793109713598,0.0316926516585289,0.0264438465503143,0.0374211459966568,0.8,"median","qi"
"Cyprus",1.05334424725485,0.0316069021373843,0.0262545990445738,0.0373812582629301,0.8,"median","qi"
"Cyprus",1.05875739737372,0.0315172164857244,0.0260790300761957,0.0373204331580571,0.8,"median","qi"
"Cyprus",1.06417054749259,0.031421020407842,0.025941810951664,0.0372524588167236,0.8,"median","qi"
"Cyprus",1.06958369761145,0.031326935408316,0.0257698841700176,0.0372100308191118,0.8,"median","qi"
"Cyprus",1.07499684773032,0.0312249094086458,0.0255987060318157,0.0371619207522761,0.8,"median","qi"
"Cyprus",1.08040999784919,0.031124927527491,0.025438370709646,0.0370592166872953,0.8,"median","qi"
