"Box","sum_Nutri","y","ymin","ymax",".width",".point",".interval"
"Adriatic",0.736435539714368,0.092787445851531,0.0887890252256104,0.0967554551189078,0.8,"median","qi"
"Adriatic",0.746819288728788,0.092336471304651,0.0883695463212081,0.0963140269258589,0.8,"median","qi"
"Adriatic",0.757203037743208,0.0919081237658494,0.087980936158093,0.0959150738382639,0.8,"median","qi"
"Adriatic",0.767586786757627,0.0915283373671561,0.0875880482377424,0.0954442390846096,0.8,"median","qi"
"Adriatic",0.777970535772047,0.0911356839996531,0.0871744158423083,0.0950792166038709,0.8,"median","qi"
"Adriatic",0.788354284786467,0.0907589129679536,0.0867927370091612,0.0946598146710123,0.8,"median","qi"
"Adriatic",0.798738033800887,0.0903328881902035,0.0865017259143602,0.094380377099366,0.8,"median","qi"
"Adriatic",0.809121782815307,0.0899792749800734,0.0861549397807427,0.0940290773708464,0.8,"median","qi"
"Adriatic",0.819505531829727,0.0896457529592364,0.0857900927359214,0.0936919188170832,0.8,"median","qi"
"Adriatic",0.829889280844147,0.0893205622537523,0.0854534372991636,0.0933859270901771,0.8,"median","qi"
"Adriatic",0.840273029858566,0.0890057541519435,0.0850622254115504,0.0930807838782766,0.8,"median","qi"
"Adriatic",0.850656778872986,0.0887491212310048,0.0847696048698581,0.0928971210847569,0.8,"median","qi"
"Adriatic",0.861040527887406,0.0884934665490349,0.0845009528993491,0.0926136043228814,0.8,"median","qi"
"Adriatic",0.871424276901826,0.0882208453466309,0.0842364322214256,0.0924024236515045,0.8,"median","qi"
"Adriatic",0.881808025916246,0.0879855834487876,0.0839719416102186,0.0922010059827689,0.8,"median","qi"
"Adriatic",0.892191774930666,0.0877835931408554,0.0837255398855477,0.0919577778843736,0.8,"median","qi"
"Adriatic",0.902575523945085,0.0875948667570201,0.0834868476460418,0.0917663888680215,0.8,"median","qi"
"Adriatic",0.912959272959505,0.0874035891150807,0.0832964962805727,0.0915931685273163,0.8,"median","qi"
"Adriatic",0.923343021973925,0.0872197963327235,0.0830841572341172,0.0915147682185176,0.8,"median","qi"
"Adriatic",0.933726770988345,0.0870475910549813,0.0828749332867883,0.0914108774467154,0.8,"median","qi"
"Adriatic",0.944110520002765,0.0869334330598874,0.0826910568861316,0.091313211471583,0.8,"median","qi"
"Adriatic",0.954494269017185,0.0868456286534705,0.0825586353110372,0.0911970383659016,0.8,"median","qi"
"Adriatic",0.964878018031605,0.0867487666428407,0.0824492951132594,0.0911073980071999,0.8,"median","qi"
"Adriatic",0.975261767046024,0.0866962906048492,0.0823197746833458,0.0910527535216692,0.8,"median","qi"
"Adriatic",0.985645516060444,0.086586158750739,0.082163716253414,0.091045358618478,0.8,"median","qi"
"Adriatic",0.996029265074864,0.0865750540163288,0.082077061908014,0.0910238466857291,0.8,"median","qi"
"Adriatic",1.00641301408928,0.0865123194034983,0.0820215167162884,0.0910536757064416,0.8,"median","qi"
"Adriatic",1.0167967631037,0.0864721347349746,0.0819361552835919,0.0910136279280098,0.8,"median","qi"
"Adriatic",1.02718051211812,0.086435509441516,0.0818708401917524,0.0910567513235105,0.8,"median","qi"
"Adriatic",1.03756426113254,0.0864480860981428,0.0817995070949277,0.0910880930302159,0.8,"median","qi"
"Adriatic",1.04794801014696,0.0864471434977861,0.0817705978297195,0.091128263349102,0.8,"median","qi"
"Adriatic",1.05833175916138,0.0864155336883962,0.0817635876865156,0.0911995847846603,0.8,"median","qi"
"Adriatic",1.0687155081758,0.0864582545282593,0.0817252567334603,0.0912400126370078,0.8,"median","qi"
"Adriatic",1.07909925719022,0.0864636219590342,0.0817449728958683,0.0912265026307271,0.8,"median","qi"
"Adriatic",1.08948300620464,0.0864933525464629,0.08175996561971,0.0912540631896396,0.8,"median","qi"
"Adriatic",1.09986675521906,0.0865135063563834,0.0817725477832412,0.0913810922336523,0.8,"median","qi"
"Adriatic",1.11025050423348,0.0865798149171814,0.0817586865091286,0.0914663786873725,0.8,"median","qi"
"Adriatic",1.1206342532479,0.0866338862157987,0.0817780003858665,0.0915069062888623,0.8,"median","qi"
"Adriatic",1.13101800226232,0.0867034187401948,0.081810957224976,0.0916434114381377,0.8,"median","qi"
"Adriatic",1.14140175127674,0.0867546096793172,0.081845929035193,0.0917682767671543,0.8,"median","qi"
"Adriatic",1.15178550029116,0.0868713562098217,0.0818343167736768,0.0918709491628205,0.8,"median","qi"
"Adriatic",1.16216924930558,0.0869898309760747,0.0818884192653052,0.0919726918771509,0.8,"median","qi"
"Adriatic",1.17255299832,0.0870510357375449,0.0820174005321442,0.0921050866228172,0.8,"median","qi"
"Adriatic",1.18293674733442,0.0870977157730187,0.0820486488436782,0.0921928745276641,0.8,"median","qi"
"Adriatic",1.19332049634884,0.0871658268608897,0.0820967541617794,0.0923298688319024,0.8,"median","qi"
"Adriatic",1.20370424536326,0.0872597311419561,0.0821458722117401,0.0924314126300789,0.8,"median","qi"
"Adriatic",1.21408799437768,0.0873848223937536,0.0822478736201934,0.0926113061394086,0.8,"median","qi"
"Adriatic",1.2244717433921,0.0874651546073846,0.0822819278752802,0.0927133335550945,0.8,"median","qi"
"Adriatic",1.23485549240652,0.0875782813626612,0.0823164808290917,0.0929036291300118,0.8,"median","qi"
"Adriatic",1.24523924142094,0.08766860149377,0.0823708409402069,0.0930742050486122,0.8,"median","qi"
"Adriatic",1.25562299043536,0.0877587974913852,0.0824187137953005,0.0932389894815722,0.8,"median","qi"
"Adriatic",1.26600673944978,0.0878503273581416,0.0824774103561108,0.0933660083483227,0.8,"median","qi"
"Adriatic",1.2763904884642,0.0879722690406947,0.0825607699618175,0.0935499995525225,0.8,"median","qi"
"Adriatic",1.28677423747862,0.0881029253668354,0.0825843620786947,0.0936450069793793,0.8,"median","qi"
"Adriatic",1.29715798649304,0.0881712147302356,0.0825910685682958,0.0937650143832431,0.8,"median","qi"
"Adriatic",1.30754173550746,0.0882620687309808,0.0826831760493969,0.0938401961751872,0.8,"median","qi"
"Adriatic",1.31792548452188,0.0883535660528678,0.0827257346250995,0.0939716217845162,0.8,"median","qi"
"Adriatic",1.3283092335363,0.0884263446474253,0.0827350634985142,0.0941361180379394,0.8,"median","qi"
"Adriatic",1.33869298255072,0.0885370699269684,0.0827700718770166,0.094325056626731,0.8,"median","qi"
"Adriatic",1.34907673156514,0.0886619314313741,0.0827534477301186,0.0944582691538067,0.8,"median","qi"
"Adriatic",1.35946048057956,0.0887806216792265,0.0827854189797138,0.0945991933305168,0.8,"median","qi"
"Adriatic",1.36984422959398,0.0888902262586704,0.0827986896738059,0.0946882717197933,0.8,"median","qi"
"Adriatic",1.3802279786084,0.088970071089565,0.0828135784958843,0.0948155111159313,0.8,"median","qi"
"Adriatic",1.39061172762282,0.0890404495067325,0.0828607009046893,0.0949345930422171,0.8,"median","qi"
"Adriatic",1.40099547663724,0.0891130106926472,0.0828604570581246,0.0950896101571633,0.8,"median","qi"
"Adriatic",1.41137922565166,0.0891697082581937,0.0829029264689131,0.095227279585677,0.8,"median","qi"
"Adriatic",1.42176297466608,0.0892419456483714,0.0829400911715249,0.0953522959674331,0.8,"median","qi"
"Adriatic",1.4321467236805,0.0892169980243476,0.0829506040022992,0.0954939210193142,0.8,"median","qi"
"Adriatic",1.44253047269492,0.0892533699701832,0.0829389456236254,0.0956997736183034,0.8,"median","qi"
"Adriatic",1.45291422170934,0.089276154007787,0.0829191041235945,0.0958105622872901,0.8,"median","qi"
"Adriatic",1.46329797072376,0.0892843926677351,0.0828779124204323,0.0959483519549915,0.8,"median","qi"
"Adriatic",1.47368171973818,0.0893461163532182,0.0828579670556972,0.0960530834279955,0.8,"median","qi"
"Adriatic",1.4840654687526,0.089392925943228,0.0828403704118732,0.0961479165290766,0.8,"median","qi"
"Adriatic",1.49444921776702,0.0894267460017045,0.0827144697977135,0.096282110034944,0.8,"median","qi"
"Adriatic",1.50483296678144,0.0894391100257378,0.0826627607223706,0.0964841906984886,0.8,"median","qi"
"Adriatic",1.51521671579586,0.0894283874806238,0.0825425759779608,0.0966190117942159,0.8,"median","qi"
"Adriatic",1.52560046481028,0.0894376822735977,0.0825459153551172,0.0967639485017658,0.8,"median","qi"
"Adriatic",1.5359842138247,0.0894607993920836,0.0825083515044245,0.0968335508474,0.8,"median","qi"
"Adriatic",1.54636796283912,0.0894298665501138,0.0823867307518271,0.0969797677928235,0.8,"median","qi"
"Adriatic",1.55675171185354,0.0894364117344968,0.0822497751250483,0.0970887122534293,0.8,"median","qi"
"Adriatic",1.56713546086796,0.0894062485945134,0.0820952637155815,0.0971270364246972,0.8,"median","qi"
"Adriatic",1.57751920988238,0.0893623878655614,0.081921982839485,0.0972110080500482,0.8,"median","qi"
"Adriatic",1.5879029588968,0.0893202736956136,0.0817550103319124,0.097249163292652,0.8,"median","qi"
"Adriatic",1.59828670791121,0.0892642272570484,0.0815758318041367,0.0973311330983288,0.8,"median","qi"
"Adriatic",1.60867045692563,0.0892111477687271,0.0814405073435257,0.0973838289746943,0.8,"median","qi"
"Adriatic",1.61905420594005,0.0892026448226674,0.0812610143142545,0.0974406448470401,0.8,"median","qi"
"Adriatic",1.62943795495447,0.089117395969229,0.0810769457753736,0.0974449839923504,0.8,"median","qi"
"Adriatic",1.63982170396889,0.089016093603148,0.0807815726609464,0.0975508232911666,0.8,"median","qi"
"Adriatic",1.65020545298331,0.088970886638631,0.0806198215111068,0.0976090196494526,0.8,"median","qi"
"Adriatic",1.66058920199773,0.0888532395438101,0.0804262184659611,0.0975766661120975,0.8,"median","qi"
"Adriatic",1.67097295101215,0.0886715399826957,0.0801647920292088,0.0975481826543901,0.8,"median","qi"
"Adriatic",1.68135670002657,0.0884968607468008,0.0799779258428976,0.0975599995014067,0.8,"median","qi"
"Adriatic",1.69174044904099,0.0884291428552106,0.0797108364889981,0.097512176885665,0.8,"median","qi"
"Adriatic",1.70212419805541,0.0883179426648354,0.0794229847281385,0.0975179333298388,0.8,"median","qi"
"Adriatic",1.71250794706983,0.0881580220538409,0.0791656636828929,0.0975968478243445,0.8,"median","qi"
"Adriatic",1.72289169608425,0.0880155941103947,0.0788694271734699,0.097601977432547,0.8,"median","qi"
"Adriatic",1.73327544509867,0.0878038527465191,0.0786075283561803,0.0974980620255066,0.8,"median","qi"
"Adriatic",1.74365919411309,0.0876495601249924,0.0782252886565404,0.0973933712716277,0.8,"median","qi"
"Adriatic",1.75404294312751,0.087455294344787,0.0778549749755085,0.0972832990774892,0.8,"median","qi"
"Adriatic",1.76442669214193,0.0872670209622684,0.0774649125738499,0.097257897677114,0.8,"median","qi"
"Adriatic",1.77481044115635,0.0871037444668398,0.0770786265270542,0.097165142553884,0.8,"median","qi"
"Adriatic",1.78519419017077,0.0869207145790478,0.0766989165842461,0.0970873742451284,0.8,"median","qi"
"Adriatic",1.79557793918519,0.0866283277117411,0.0763098875212245,0.0969520725786606,0.8,"median","qi"
"Adriatic",1.80596168819961,0.086386598555756,0.0759621577805181,0.0968761114411322,0.8,"median","qi"
"Adriatic",1.81634543721403,0.0861459657931992,0.0755178638513093,0.0969023284543753,0.8,"median","qi"
"Adriatic",1.82672918622845,0.0859144208207597,0.0751107651321999,0.0968218647604317,0.8,"median","qi"
"Adriatic",1.83711293524287,0.0856510575211438,0.0746733934567259,0.0965519668251547,0.8,"median","qi"
"Adriatic",1.84749668425729,0.0853396738204151,0.074212008519339,0.096319533432592,0.8,"median","qi"
"Adriatic",1.85788043327171,0.0850522680050365,0.0737863982064538,0.0962390415255456,0.8,"median","qi"
"Adriatic",1.86826418228613,0.0847428900648339,0.0733526904035967,0.0960313974268884,0.8,"median","qi"
"Adriatic",1.87864793130055,0.0844306089162792,0.0728503063116759,0.0958272766340109,0.8,"median","qi"
"Adriatic",1.88903168031497,0.0840582375395529,0.0722646235089155,0.0956259216954086,0.8,"median","qi"
"Adriatic",1.89941542932939,0.0835784141775361,0.0717360756801812,0.0953578082609196,0.8,"median","qi"
"Adriatic",1.90979917834381,0.0832155038803016,0.0712037962708972,0.0951237680502651,0.8,"median","qi"
"Adriatic",1.92018292735823,0.0828327062470371,0.0707502392576704,0.094861469975933,0.8,"median","qi"
"Adriatic",1.93056667637265,0.0824876075986832,0.0701852989411335,0.0945851958519182,0.8,"median","qi"
"Adriatic",1.94095042538707,0.0820755725673805,0.0696800358011868,0.0943230859542711,0.8,"median","qi"
"Adriatic",1.95133417440149,0.0816135746181601,0.0691040287263485,0.0940178587853426,0.8,"median","qi"
"Adriatic",1.96171792341591,0.0811960252208979,0.0685390641995977,0.0937043489447633,0.8,"median","qi"
"Adriatic",1.97210167243033,0.0808228424856313,0.0680101598770963,0.0932593437956001,0.8,"median","qi"
"Adriatic",1.98248542144475,0.0803635561685424,0.0674445069222627,0.0929059730168522,0.8,"median","qi"
"Adriatic",1.99286917045917,0.0798913035796653,0.0669052286959551,0.0924944595998448,0.8,"median","qi"
"Adriatic",2.00325291947359,0.0793843332958183,0.0663158663653961,0.092108289149036,0.8,"median","qi"
"Adriatic",2.01363666848801,0.0789910527881968,0.0656749786640159,0.0917562499687995,0.8,"median","qi"
"Adriatic",2.02402041750243,0.0784826162799152,0.0651362857373811,0.0912896052887318,0.8,"median","qi"
"Adriatic",2.03440416651685,0.0779517868868423,0.0646450956912557,0.0909128489622029,0.8,"median","qi"
"Adriatic",2.04478791553127,0.0774586785168074,0.0641538647465955,0.0904048695511035,0.8,"median","qi"
"Adriatic",2.05517166454569,0.0768318597055262,0.0635545002091496,0.0898198440008164,0.8,"median","qi"
"Adriatic",2.06555541356011,0.0762607440804147,0.062997738590691,0.0892506657506034,0.8,"median","qi"
"Adriatic",2.07593916257453,0.0755840334079825,0.062531032069515,0.0887471453171942,0.8,"median","qi"
"Adriatic",2.08632291158895,0.0750610124875719,0.0619558773865821,0.0881640262838032,0.8,"median","qi"
"Adriatic",2.09670666060337,0.0744648020196438,0.0613436099224211,0.0876442436501751,0.8,"median","qi"
"Adriatic",2.10709040961779,0.073831678002609,0.0608251049636901,0.0871782077042398,0.8,"median","qi"
"Adriatic",2.11747415863221,0.0732485492918713,0.0601408362815578,0.0866356369589421,0.8,"median","qi"
"Adriatic",2.12785790764663,0.072683299894453,0.0595604729580733,0.0860948094610378,0.8,"median","qi"
"Adriatic",2.13824165666105,0.071976889628366,0.0589159097712718,0.0853564891271831,0.8,"median","qi"
"Adriatic",2.14862540567547,0.0712809548285966,0.0581776546103796,0.0846979069916185,0.8,"median","qi"
"Adriatic",2.15900915468989,0.070483549360792,0.0575997899531483,0.08392661753346,0.8,"median","qi"
"Adriatic",2.16939290370431,0.0697600894635612,0.0569167931586658,0.0831206420817154,0.8,"median","qi"
"Adriatic",2.17977665271873,0.0689822485128061,0.0563670733646126,0.0823542542210736,0.8,"median","qi"
"Adriatic",2.19016040173315,0.0682542092560646,0.0556336758134734,0.0817803138840635,0.8,"median","qi"
"Adriatic",2.20054415074757,0.0674862827469578,0.0550117419293712,0.0811577356596353,0.8,"median","qi"
"Adriatic",2.21092789976199,0.0667696680869173,0.0542529804314597,0.0805579032811798,0.8,"median","qi"
"Adriatic",2.22131164877641,0.0661218903968726,0.0535333227797885,0.0798675990952739,0.8,"median","qi"
"Adriatic",2.23169539779083,0.0654147610263952,0.0528704233439251,0.0791620833464915,0.8,"median","qi"
"Adriatic",2.24207914680525,0.0645725710480991,0.0519359743712421,0.0784397750560576,0.8,"median","qi"
"Adriatic",2.25246289581967,0.0638771528744592,0.0510911109661692,0.0776333499284706,0.8,"median","qi"
"Adriatic",2.26284664483408,0.0632180907999304,0.0504178548205773,0.0769909084521377,0.8,"median","qi"
"Adriatic",2.2732303938485,0.0624619502853391,0.0495943839453327,0.0764316424694172,0.8,"median","qi"
"Adriatic",2.28361414286292,0.0617010143958791,0.0488820608406712,0.0757773596806423,0.8,"median","qi"
"Adriatic",2.29399789187734,0.0608854997715167,0.0480611869267713,0.075016276157268,0.8,"median","qi"
"Adriatic",2.30438164089176,0.060000518615705,0.047360708578819,0.0743333843638631,0.8,"median","qi"
"Adriatic",2.31476538990618,0.059229321047349,0.0466667913777562,0.0737221048277368,0.8,"median","qi"
"Adriatic",2.3251491389206,0.0583694500357845,0.0457542955343479,0.0731639934425935,0.8,"median","qi"
"Adriatic",2.33553288793502,0.0575917596594542,0.0448249852559479,0.07270467876349,0.8,"median","qi"
"Adriatic",2.34591663694944,0.056679805232861,0.0438687623521579,0.0722329625744734,0.8,"median","qi"
"Adriatic",2.35630038596386,0.0558418284269732,0.042847370785737,0.0716611020256602,0.8,"median","qi"
"Adriatic",2.36668413497828,0.0550015900572269,0.0417620806536226,0.0710456253110525,0.8,"median","qi"
"Adriatic",2.3770678839927,0.0541559443815616,0.0408137082863066,0.0706432846364541,0.8,"median","qi"
"Adriatic",2.38745163300712,0.053231573751413,0.0396587439176401,0.0702639976198913,0.8,"median","qi"
"Adriatic",2.39783538202154,0.0524322980827421,0.038459413638681,0.0697089009169794,0.8,"median","qi"
"Adriatic",2.40821913103596,0.0515162082685303,0.0372711945437269,0.0691993517597828,0.8,"median","qi"
"Adriatic",2.41860288005038,0.0505981918057169,0.0360882402175977,0.0688240788957604,0.8,"median","qi"
"Adriatic",2.4289866290648,0.0497476888276325,0.0350448346627704,0.0684850642910382,0.8,"median","qi"
"Adriatic",2.43937037807922,0.0488652252755528,0.0338276546847351,0.0679938885657978,0.8,"median","qi"
"Adriatic",2.44975412709364,0.047832871059585,0.0326196557668595,0.0677316978131739,0.8,"median","qi"
"Adriatic",2.46013787610806,0.0468991556076951,0.031255676834723,0.0674321396636645,0.8,"median","qi"
"Adriatic",2.47052162512248,0.0460798806175926,0.0301012528694512,0.0669434541758069,0.8,"median","qi"
"Adriatic",2.4809053741369,0.0451882042261018,0.0287601702619002,0.0664061315151983,0.8,"median","qi"
"Adriatic",2.49128912315132,0.0442110475480844,0.0273093320487427,0.0661388296772325,0.8,"median","qi"
"Adriatic",2.50167287216574,0.0432827207075686,0.026007927763496,0.0660524389772065,0.8,"median","qi"
"Adriatic",2.51205662118016,0.0423570449672828,0.0244620401679863,0.0658171594448631,0.8,"median","qi"
"Cyprus",0.690663189290625,0.03494471961745,0.0320877000917592,0.0377491848905064,0.8,"median","qi"
"Cyprus",0.696076339409494,0.034902569969409,0.0321012615398188,0.0376713313468121,0.8,"median","qi"
"Cyprus",0.701489489528363,0.0348687824726398,0.0321350616382952,0.037611209138043,0.8,"median","qi"
"Cyprus",0.706902639647232,0.0348432182578417,0.0321412408738181,0.0375369188810688,0.8,"median","qi"
"Cyprus",0.712315789766101,0.0348280194290959,0.0321886912626205,0.0374472135961777,0.8,"median","qi"
"Cyprus",0.71772893988497,0.0347861954802284,0.032192867571874,0.0373484041375238,0.8,"median","qi"
"Cyprus",0.723142090003839,0.0347306960777661,0.0321895105867093,0.0372947759318946,0.8,"median","qi"
"Cyprus",0.728555240122708,0.0346888070180588,0.0321872679160506,0.0372504617507807,0.8,"median","qi"
"Cyprus",0.733968390241577,0.0346471529950773,0.0321747889327764,0.0371991663123083,0.8,"median","qi"
"Cyprus",0.739381540360446,0.0346120474184483,0.0321609514947028,0.0371117946196361,0.8,"median","qi"
"Cyprus",0.744794690479315,0.0345681046708135,0.0320843346119879,0.0370469963097461,0.8,"median","qi"
"Cyprus",0.750207840598184,0.0345114726136378,0.0320772030450633,0.0369883810725393,0.8,"median","qi"
"Cyprus",0.755620990717053,0.0344715610792407,0.0320542209670344,0.0369298629769302,0.8,"median","qi"
"Cyprus",0.761034140835922,0.0344297558161856,0.0320325231547021,0.0368627019809711,0.8,"median","qi"
"Cyprus",0.766447290954791,0.0343777130652715,0.0319762464267461,0.0368327834942435,0.8,"median","qi"
"Cyprus",0.77186044107366,0.0343220353967293,0.031915526854584,0.0367927719397207,0.8,"median","qi"
"Cyprus",0.777273591192529,0.0342801648310733,0.0319067217998943,0.0367309801408975,0.8,"median","qi"
"Cyprus",0.782686741311398,0.0342391499182448,0.03183537150054,0.0366715215522672,0.8,"median","qi"
"Cyprus",0.788099891430267,0.0342071608554621,0.0318007600466696,0.0366074948270885,0.8,"median","qi"
"Cyprus",0.793513041549136,0.0341506717551289,0.0317549188120358,0.0365697421043157,0.8,"median","qi"
"Cyprus",0.798926191668005,0.0341019824918714,0.0317275479721748,0.036509732359987,0.8,"median","qi"
"Cyprus",0.804339341786874,0.0340555099527979,0.0317082504365299,0.0364838542518358,0.8,"median","qi"
"Cyprus",0.809752491905743,0.0340014124420757,0.0316632897082994,0.0364497463194114,0.8,"median","qi"
"Cyprus",0.815165642024612,0.0339501919382361,0.0315958553808449,0.0364103242801157,0.8,"median","qi"
"Cyprus",0.820578792143481,0.0339037841977661,0.0315332972431717,0.0363817189412806,0.8,"median","qi"
"Cyprus",0.82599194226235,0.0338552788102977,0.0314830092526585,0.0363099069918292,0.8,"median","qi"
"Cyprus",0.831405092381219,0.0338018378637868,0.0314271609282538,0.0362631080262373,0.8,"median","qi"
"Cyprus",0.836818242500088,0.0337370529300518,0.0313793621185373,0.0362395932942686,0.8,"median","qi"
"Cyprus",0.842231392618957,0.033677493119946,0.0313354801340461,0.0361936793856414,0.8,"median","qi"
"Cyprus",0.847644542737826,0.0336237726284415,0.0313024107704012,0.0361591605757662,0.8,"median","qi"
"Cyprus",0.853057692856695,0.033565502346129,0.031245371656763,0.0361201962132238,0.8,"median","qi"
"Cyprus",0.858470842975564,0.0335272237706193,0.0311731064151395,0.0360576015865622,0.8,"median","qi"
"Cyprus",0.863883993094433,0.033463891208824,0.0311046195203958,0.0360061421805051,0.8,"median","qi"
"Cyprus",0.869297143213302,0.0334009042729805,0.0310341459975706,0.0359611692447741,0.8,"median","qi"
"Cyprus",0.874710293332171,0.0333267498634192,0.0309780577696289,0.0359342445817097,0.8,"median","qi"
"Cyprus",0.88012344345104,0.0332670278077781,0.030906467054181,0.0358633693734906,0.8,"median","qi"
"Cyprus",0.885536593569909,0.0332008826959375,0.0308301649152464,0.0358017551340793,0.8,"median","qi"
"Cyprus",0.890949743688778,0.0331321202937965,0.0307698031528079,0.0357711233444325,0.8,"median","qi"
"Cyprus",0.896362893807647,0.0330793087915559,0.0306842901299864,0.0357045747805356,0.8,"median","qi"
"Cyprus",0.901776043926516,0.0330122089349674,0.0306131640550277,0.0356728539321592,0.8,"median","qi"
"Cyprus",0.907189194045385,0.0329350223652774,0.0305290554940088,0.0355994534656352,0.8,"median","qi"
"Cyprus",0.912602344164254,0.0328653033129624,0.0304462354614367,0.0355366466699139,0.8,"median","qi"
"Cyprus",0.918015494283123,0.0328017920714606,0.0303572897091228,0.035469307482357,0.8,"median","qi"
"Cyprus",0.923428644401992,0.0327474261074505,0.0302951112731154,0.0354010183666236,0.8,"median","qi"
"Cyprus",0.928841794520861,0.0326861524738628,0.0302399441731015,0.0353346052498299,0.8,"median","qi"
"Cyprus",0.93425494463973,0.0325988937592652,0.0301763489973986,0.0352656895616828,0.8,"median","qi"
"Cyprus",0.939668094758599,0.0325429344125463,0.0301282818712472,0.0351934756884324,0.8,"median","qi"
"Cyprus",0.945081244877468,0.0324702161142892,0.0300445465627327,0.0351466258359086,0.8,"median","qi"
"Cyprus",0.950494394996337,0.0323999744406077,0.0299763612066904,0.035075443680695,0.8,"median","qi"
"Cyprus",0.955907545115206,0.0323308053697578,0.0299019020756324,0.0350279340665367,0.8,"median","qi"
"Cyprus",0.961320695234075,0.0322687785493374,0.029819132608391,0.0349611458765229,0.8,"median","qi"
"Cyprus",0.966733845352944,0.0322131766266678,0.029729639536895,0.0348955126166385,0.8,"median","qi"
"Cyprus",0.972146995471813,0.032148545158167,0.0296406337219547,0.0348708074905133,0.8,"median","qi"
"Cyprus",0.977560145590682,0.0320792054180224,0.0295760890101969,0.0348252538999651,0.8,"median","qi"
"Cyprus",0.982973295709551,0.0319993323091761,0.0294997156016286,0.0347830834777146,0.8,"median","qi"
"Cyprus",0.98838644582842,0.0319269915284398,0.0294204687366296,0.0347402399754711,0.8,"median","qi"
"Cyprus",0.993799595947289,0.0318649468973333,0.0293456790445286,0.0346799851698415,0.8,"median","qi"
"Cyprus",0.999212746066158,0.0317972342665994,0.0292759400882269,0.0346438097828382,0.8,"median","qi"
"Cyprus",1.00462589618503,0.0317194145586761,0.0291774559401844,0.0346208123893904,0.8,"median","qi"
"Cyprus",1.0100390463039,0.0316631752200459,0.0290739463603697,0.0345918129308046,0.8,"median","qi"
"Cyprus",1.01545219642276,0.0316030699669386,0.0289809531947345,0.0345289963581678,0.8,"median","qi"
"Cyprus",1.02086534654163,0.0315368368101424,0.0288923853809918,0.0344789577897236,0.8,"median","qi"
"Cyprus",1.0262784966605,0.0314686115814037,0.0287955006691587,0.0344668975588196,0.8,"median","qi"
"Cyprus",1.03169164677937,0.031391826660697,0.0287222222110649,0.0344150907002623,0.8,"median","qi"
"Cyprus",1.03710479689824,0.0313188876316637,0.0286474743073198,0.0343555718570439,0.8,"median","qi"
