"Box","N_P","y","ymin","ymax",".width",".point",".interval"
"Cyprus",45.8458537644884,0.0640962895568929,0.0511211212904622,0.0762353258203549,0.8,"median","qi"
"Cyprus",46.5581331983568,0.0627805688687571,0.0500840397321964,0.0749477303366587,0.8,"median","qi"
"Cyprus",47.2704126322252,0.0615269713983262,0.0489110945016343,0.0735208517213723,0.8,"median","qi"
"Cyprus",47.9826920660935,0.0602317914247261,0.047752860575155,0.0721682429207854,0.8,"median","qi"
"Cyprus",48.6949714999619,0.0589397298649457,0.0466897272016497,0.0706836758586754,0.8,"median","qi"
"Cyprus",49.4072509338303,0.0576608960188516,0.0455727402669269,0.0692440401033412,0.8,"median","qi"
"Cyprus",50.1195303676987,0.056399211086113,0.0445327578138396,0.0677636900525956,0.8,"median","qi"
"Cyprus",50.8318098015671,0.0551659725807665,0.0435646449891665,0.0663426897550993,0.8,"median","qi"
"Cyprus",51.5440892354354,0.0540224875229743,0.0424291563753887,0.0649317066255489,0.8,"median","qi"
"Cyprus",52.2563686693038,0.0528513429163378,0.0413535661332906,0.0636202083656081,0.8,"median","qi"
"Cyprus",52.9686481031722,0.0516725396824426,0.0403321841364412,0.0623140471693793,0.8,"median","qi"
"Cyprus",53.6809275370406,0.050527485670801,0.039374732840375,0.0609880084974795,0.8,"median","qi"
"Cyprus",54.3932069709089,0.0494109289039885,0.0384179174123996,0.0597248668484276,0.8,"median","qi"
"Cyprus",55.1054864047773,0.0483067826277441,0.037470525298564,0.058554198480268,0.8,"median","qi"
"Cyprus",55.8177658386457,0.047192046221005,0.036601620192163,0.0574035840594888,0.8,"median","qi"
"Cyprus",56.5300452725141,0.0461347968865371,0.035663432749007,0.0561411760998205,0.8,"median","qi"
"Cyprus",57.2423247063825,0.0451045131077605,0.0347473468122366,0.05490344704762,0.8,"median","qi"
"Cyprus",57.9546041402508,0.0440579031446403,0.0339095541963371,0.0537564042486879,0.8,"median","qi"
"Cyprus",58.6668835741192,0.0430454878697697,0.0331218452678678,0.052611748715237,0.8,"median","qi"
"Cyprus",59.3791630079876,0.0421124912536982,0.0322809927921461,0.0514676526178754,0.8,"median","qi"
"Cyprus",60.091442441856,0.0412260142549494,0.0315065404183634,0.0504361050160252,0.8,"median","qi"
"Cyprus",60.8037218757243,0.0402912616142705,0.0307571727423995,0.0493985224220884,0.8,"median","qi"
"Cyprus",61.5160013095927,0.0395226243255851,0.03003791821673,0.0484160294645679,0.8,"median","qi"
"Cyprus",62.2282807434611,0.0387122307786606,0.0293885734927474,0.0474901146416137,0.8,"median","qi"
"Cyprus",62.9405601773295,0.0378823197788213,0.0287445843701022,0.0466547587773763,0.8,"median","qi"
"Cyprus",63.6528396111979,0.0370798167470641,0.0280849792789939,0.0458680942183553,0.8,"median","qi"
"Cyprus",64.3651190450662,0.0363956012920124,0.02746344947658,0.0450231976350264,0.8,"median","qi"
"Cyprus",65.0773984789346,0.0357111949583143,0.0269338293277758,0.0441262546589845,0.8,"median","qi"
"Cyprus",65.789677912803,0.0350326669895463,0.026399286506214,0.0433313687475039,0.8,"median","qi"
