"Box","SST","y","ymin","ymax",".width",".point",".interval"
"Adriatic",17.1799134476421,0.115008841887613,0.105928311776706,0.12362250355288,0.8,"median","qi"
"Adriatic",17.2474925697187,0.115981806637005,0.106766418954435,0.124760293327291,0.8,"median","qi"
"Adriatic",17.3150716917953,0.116911847402329,0.107442259724432,0.125799752873337,0.8,"median","qi"
"Adriatic",17.3826508138719,0.117782303135714,0.108141555343788,0.12668601798481,0.8,"median","qi"
"Adriatic",17.4502299359485,0.118471691383087,0.108702268712162,0.127584775916512,0.8,"median","qi"
"Adriatic",17.5178090580251,0.119113973266323,0.109340931727118,0.128370556452732,0.8,"median","qi"
"Adriatic",17.5853881801017,0.119728387226039,0.109941729870974,0.128962478505619,0.8,"median","qi"
"Adriatic",17.6529673021783,0.12038008863997,0.110304137459313,0.129606022274151,0.8,"median","qi"
"Adriatic",17.7205464242549,0.120924761642959,0.110750137549672,0.130142332303428,0.8,"median","qi"
"Adriatic",17.7881255463315,0.12147027014458,0.111048803471986,0.13053806206187,0.8,"median","qi"
"Adriatic",17.8557046684082,0.121882390768637,0.111273624447771,0.131088545356133,0.8,"median","qi"
"Adriatic",17.9232837904848,0.122314571626957,0.111609474588855,0.131427895845115,0.8,"median","qi"
"Adriatic",17.9908629125614,0.122645934120996,0.111924179378167,0.132066210292519,0.8,"median","qi"
"Adriatic",18.058442034638,0.122944030522034,0.112104529340482,0.132473077002089,0.8,"median","qi"
"Adriatic",18.1260211567146,0.123230665221842,0.112215004453203,0.132824047734852,0.8,"median","qi"
"Adriatic",18.1936002787912,0.123458104896465,0.112542303728403,0.133124920575245,0.8,"median","qi"
"Adriatic",18.2611794008678,0.123710303952977,0.112688112690843,0.133389420192215,0.8,"median","qi"
"Adriatic",18.3287585229444,0.123858770017104,0.112987076415822,0.133665712734519,0.8,"median","qi"
"Adriatic",18.396337645021,0.124044086125114,0.113010811284622,0.133792501590423,0.8,"median","qi"
"Adriatic",18.4639167670976,0.124209139012676,0.113117546883986,0.134113380828302,0.8,"median","qi"
"Adriatic",18.5314958891742,0.12439911747312,0.113234447987196,0.134315961057192,0.8,"median","qi"
"Adriatic",18.5990750112508,0.124497622407384,0.113395202469148,0.134429915984453,0.8,"median","qi"
"Adriatic",18.6666541333274,0.124556004278704,0.113425466504388,0.1345368246066,0.8,"median","qi"
"Adriatic",18.734233255404,0.124691375725402,0.113430553605608,0.134607767805852,0.8,"median","qi"
"Adriatic",18.8018123774807,0.124859897322562,0.113345873949878,0.134785234362698,0.8,"median","qi"
"Adriatic",18.8693914995573,0.124952298074777,0.113624748713323,0.134952913360615,0.8,"median","qi"
"Adriatic",18.9369706216339,0.125048017600007,0.113808680409499,0.135056548987434,0.8,"median","qi"
"Adriatic",19.0045497437105,0.12504633825082,0.113866569764699,0.135214509189207,0.8,"median","qi"
"Adriatic",19.0721288657871,0.125084088465682,0.113975887005782,0.135198857449065,0.8,"median","qi"
"Adriatic",19.1397079878637,0.125185596610161,0.114172098100561,0.135259526005795,0.8,"median","qi"
"Adriatic",19.2072871099403,0.125231393905227,0.114253627975144,0.135348793133763,0.8,"median","qi"
"Adriatic",19.2748662320169,0.125160724908546,0.11421365855758,0.135401733103341,0.8,"median","qi"
"Adriatic",19.3424453540935,0.125150867426002,0.114316716663595,0.135407382686489,0.8,"median","qi"
"Adriatic",19.4100244761701,0.12521741897896,0.114168967591801,0.13536354655689,0.8,"median","qi"
"Adriatic",19.4776035982467,0.125154286720699,0.11416316346981,0.135354949790089,0.8,"median","qi"
"Adriatic",19.5451827203233,0.125063834819051,0.114140866486595,0.135371925991698,0.8,"median","qi"
"Adriatic",19.6127618423999,0.125005723063363,0.114087247575001,0.135309926240892,0.8,"median","qi"
"Adriatic",19.6803409644766,0.124859994415057,0.114197121723187,0.135108768676934,0.8,"median","qi"
"Adriatic",19.7479200865532,0.124685330363467,0.114141205900839,0.134889741470545,0.8,"median","qi"
"Adriatic",19.8154992086298,0.124479104890383,0.114088984603217,0.134715968762218,0.8,"median","qi"
"Adriatic",19.8830783307064,0.124299595503302,0.113885911702198,0.134557664011909,0.8,"median","qi"
"Adriatic",19.950657452783,0.124030281667234,0.113463075398069,0.134303390559127,0.8,"median","qi"
"Adriatic",20.0182365748596,0.123760106130078,0.113205332480261,0.133996819047617,0.8,"median","qi"
"Adriatic",20.0858156969362,0.123426820029662,0.112938239596079,0.13365085084898,0.8,"median","qi"
"Adriatic",20.1533948190128,0.123065550091181,0.112676237815982,0.133260848330892,0.8,"median","qi"
"Adriatic",20.2209739410894,0.12264735739971,0.112298336380421,0.132879681131076,0.8,"median","qi"
"Adriatic",20.288553063166,0.122244367143292,0.111901831149265,0.132481901419902,0.8,"median","qi"
"Adriatic",20.3561321852426,0.121826385428433,0.111595467183006,0.131999886738592,0.8,"median","qi"
"Adriatic",20.4237113073192,0.121358424922449,0.111251141150513,0.131498585709107,0.8,"median","qi"
"Adriatic",20.4912904293958,0.120915410962402,0.110943709925787,0.131054486692518,0.8,"median","qi"
"Adriatic",20.5588695514725,0.120435822936241,0.110419551081871,0.130542637059653,0.8,"median","qi"
"Adriatic",20.6264486735491,0.119950318906146,0.110026787507747,0.13020258549031,0.8,"median","qi"
"Adriatic",20.6940277956257,0.119334072073526,0.109543219005013,0.129650493115844,0.8,"median","qi"
"Adriatic",20.7616069177023,0.118895211835925,0.10900521114861,0.129318844037377,0.8,"median","qi"
"Adriatic",20.8291860397789,0.11842846195262,0.108387940273295,0.128900031319761,0.8,"median","qi"
"Adriatic",20.8967651618555,0.117795271993209,0.107802293818958,0.12808550175412,0.8,"median","qi"
"Adriatic",20.9643442839321,0.117296506951749,0.107052088624765,0.127557329601128,0.8,"median","qi"
"Adriatic",21.0319234060087,0.116669358018554,0.106466517482792,0.127024131577366,0.8,"median","qi"
"Adriatic",21.0995025280853,0.116053672413993,0.105810659442496,0.12646432356069,0.8,"median","qi"
"Adriatic",21.1670816501619,0.115466156426208,0.105101684288374,0.125976218500017,0.8,"median","qi"
"Adriatic",21.2346607722385,0.114873368599655,0.104499764238479,0.125329861549438,0.8,"median","qi"
"Adriatic",21.3022398943151,0.114310687254345,0.103816264857552,0.12467709616076,0.8,"median","qi"
"Adriatic",21.3698190163917,0.113618449860601,0.10311216750877,0.124040494719728,0.8,"median","qi"
"Adriatic",21.4373981384683,0.112995430149757,0.102436189505231,0.123508039638707,0.8,"median","qi"
"Adriatic",21.504977260545,0.112341091213775,0.101838949984327,0.122802732821637,0.8,"median","qi"
"Adriatic",21.5725563826216,0.111706588938796,0.101266839680605,0.122102666193246,0.8,"median","qi"
"Adriatic",21.6401355046982,0.111110597054195,0.100693613174546,0.121581841183667,0.8,"median","qi"
"Adriatic",21.7077146267748,0.110487825754613,0.100075227580361,0.120907527945186,0.8,"median","qi"
"Adriatic",21.7752937488514,0.109948562279415,0.0995084870503438,0.120261756295198,0.8,"median","qi"
"Adriatic",21.842872870928,0.109386858042128,0.0989425354544193,0.119731778557748,0.8,"median","qi"
"Adriatic",21.9104519930046,0.108808345814923,0.0984398276449337,0.119010937536774,0.8,"median","qi"
"Adriatic",21.9780311150812,0.108261999066216,0.0979681748798259,0.118359242223702,0.8,"median","qi"
"Adriatic",22.0456102371578,0.107661328469846,0.0976583567289637,0.117699427696943,0.8,"median","qi"
"Adriatic",22.1131893592344,0.10712082139553,0.0972127581597352,0.116926119300364,0.8,"median","qi"
"Adriatic",22.180768481311,0.106640738298439,0.0968397367488338,0.116265733871451,0.8,"median","qi"
"Adriatic",22.2483476033876,0.10613258068953,0.0963947726797951,0.115604144442257,0.8,"median","qi"
"Adriatic",22.3159267254642,0.105551926014518,0.0959833393220947,0.114971173251783,0.8,"median","qi"
"Adriatic",22.3835058475409,0.105093563488012,0.0955437364892431,0.114380394240868,0.8,"median","qi"
"Adriatic",22.4510849696175,0.104630884450149,0.0952300339582922,0.113810337967813,0.8,"median","qi"
"Adriatic",22.5186640916941,0.104123890068913,0.094932381712372,0.11323335139301,0.8,"median","qi"
"Adriatic",22.5862432137707,0.103702277485754,0.0945002632228235,0.112708971468627,0.8,"median","qi"
"Adriatic",22.6538223358473,0.103179361488569,0.0941027631336597,0.112050926920677,0.8,"median","qi"
"Adriatic",22.7214014579239,0.102762877039322,0.0937090112844061,0.111590182745939,0.8,"median","qi"
"Adriatic",22.7889805800005,0.102414407457617,0.0934615664918167,0.111046770229273,0.8,"median","qi"
"Adriatic",22.8565597020771,0.10196967762372,0.0932063963285272,0.110509555308477,0.8,"median","qi"
"Adriatic",22.9241388241537,0.10159662422795,0.0929233216591535,0.109976738502232,0.8,"median","qi"
"Adriatic",22.9917179462303,0.101168353804634,0.0926411735585966,0.109498484804826,0.8,"median","qi"
"Adriatic",23.0592970683069,0.100796603300911,0.0923712054446176,0.108982497169876,0.8,"median","qi"
"Adriatic",23.1268761903835,0.100371300371665,0.0922152088593762,0.108452609340125,0.8,"median","qi"
"Adriatic",23.1944553124601,0.100037952648887,0.0919572891627074,0.107981508085724,0.8,"median","qi"
"Adriatic",23.2620344345368,0.0996640644293621,0.0916883033391898,0.107524070357613,0.8,"median","qi"
"Adriatic",23.3296135566134,0.0992942033468772,0.0913389515783106,0.107024592819275,0.8,"median","qi"
"Adriatic",23.39719267869,0.0989195265994815,0.090986323749183,0.106522135819013,0.8,"median","qi"
"Adriatic",23.4647718007666,0.0985777248960522,0.0907029048436195,0.106180966644364,0.8,"median","qi"
"Adriatic",23.5323509228432,0.0982450629483891,0.0903380187724959,0.105817627849668,0.8,"median","qi"
"Adriatic",23.5999300449198,0.0977873532257861,0.0900133164958987,0.105376769015426,0.8,"median","qi"
"Adriatic",23.6675091669964,0.0973832993482709,0.089649671544597,0.104933388723248,0.8,"median","qi"
"Adriatic",23.735088289073,0.0969786362878521,0.0893132461078146,0.10448463060677,0.8,"median","qi"
"Adriatic",23.8026674111496,0.0965057079240518,0.0889714995457154,0.104124028121439,0.8,"median","qi"
"Adriatic",23.8702465332262,0.0961063025683398,0.0885851780219675,0.103734569370652,0.8,"median","qi"
"Adriatic",23.9378256553028,0.09572141345039,0.0880891531202537,0.103283062201823,0.8,"median","qi"
"Adriatic",24.0054047773794,0.0952754471618447,0.0877037059392482,0.102846110238593,0.8,"median","qi"
"Adriatic",24.072983899456,0.0947812760283027,0.0872352135302351,0.102447596677552,0.8,"median","qi"
"Adriatic",24.1405630215326,0.0942885317721233,0.0867644362308389,0.1019400572812,0.8,"median","qi"
"Adriatic",24.2081421436093,0.0938279390385015,0.0863917288732415,0.101464534157975,0.8,"median","qi"
"Adriatic",24.2757212656859,0.0933892321442036,0.0859144036171353,0.101044880954138,0.8,"median","qi"
"Adriatic",24.3433003877625,0.0929169293911792,0.0854511929088125,0.100552579916913,0.8,"median","qi"
"Adriatic",24.4108795098391,0.0924218294564824,0.0848702289264004,0.10009688160859,0.8,"median","qi"
"Adriatic",24.4784586319157,0.0919286538960735,0.0843682436461859,0.0995759237684876,0.8,"median","qi"
"Adriatic",24.5460377539923,0.0914636245129641,0.0839116481028388,0.0990635589555294,0.8,"median","qi"
"Adriatic",24.6136168760689,0.0909374603340596,0.0832665874831262,0.098651290546637,0.8,"median","qi"
"Adriatic",24.6811959981455,0.0904536509669701,0.0827266871603089,0.0981071342363602,0.8,"median","qi"
"Adriatic",24.7487751202221,0.0899442821697833,0.0822103679700753,0.0975983752530745,0.8,"median","qi"
"Adriatic",24.8163542422987,0.0893790516716313,0.0816258928882122,0.0969912192364464,0.8,"median","qi"
"Adriatic",24.8839333643753,0.0888098310287944,0.0811986848735012,0.0964437901773978,0.8,"median","qi"
"Adriatic",24.9515124864519,0.0882774026469503,0.080648705257007,0.0958125805145238,0.8,"median","qi"
"Adriatic",25.0190916085285,0.0877327822032148,0.0800581657403032,0.095277436320077,0.8,"median","qi"
"Adriatic",25.0866707306051,0.0872282200737675,0.0795154433092258,0.0946526562835277,0.8,"median","qi"
"Adriatic",25.1542498526818,0.0866228897222601,0.0790545161110385,0.0940027008498102,0.8,"median","qi"
"Adriatic",25.2218289747584,0.0860621999782466,0.0785194894324346,0.0934410865881005,0.8,"median","qi"
"Adriatic",25.289408096835,0.0855305588919338,0.077989327690668,0.092865661235601,0.8,"median","qi"
"Adriatic",25.3569872189116,0.0850264015958095,0.0774936590893965,0.0922916302441568,0.8,"median","qi"
"Adriatic",25.4245663409882,0.0844275862287826,0.0769435814558887,0.0917134016533828,0.8,"median","qi"
"Adriatic",25.4921454630648,0.0839068540186784,0.0763601536746726,0.0911930628554662,0.8,"median","qi"
"Adriatic",25.5597245851414,0.0833287725768457,0.07582973734718,0.0905972079534429,0.8,"median","qi"
"Adriatic",25.627303707218,0.0827198195719099,0.0753792797718524,0.0899696461350961,0.8,"median","qi"
"Adriatic",25.6948828292946,0.0821739192012185,0.0748760322897207,0.0895118254914281,0.8,"median","qi"
"Adriatic",25.7624619513712,0.0816894106038285,0.0744617984905639,0.0889420701517315,0.8,"median","qi"
"Adriatic",25.8300410734478,0.0811805022924275,0.0740258166879704,0.0883246808160855,0.8,"median","qi"
"Adriatic",25.8976201955244,0.0806793309695378,0.0735520216413765,0.0877862224898482,0.8,"median","qi"
"Adriatic",25.965199317601,0.0801141366271954,0.0730511477037887,0.0872448784182205,0.8,"median","qi"
"Adriatic",26.0327784396777,0.079629001220675,0.0725450394721512,0.0866644894245768,0.8,"median","qi"
"Adriatic",26.1003575617543,0.079136418527949,0.0721302015914522,0.0860750291662786,0.8,"median","qi"
"Adriatic",26.1679366838309,0.0786582499366271,0.0717151084789158,0.0855346788139955,0.8,"median","qi"
"Adriatic",26.2355158059075,0.0781732606237865,0.0713350000943725,0.0849962280648459,0.8,"median","qi"
"Adriatic",26.3030949279841,0.0776616621310299,0.0709249441113611,0.0845184860225518,0.8,"median","qi"
"Adriatic",26.3706740500607,0.0771861114354518,0.070562569852813,0.0840043764771269,0.8,"median","qi"
"Adriatic",26.4382531721373,0.0767205814839438,0.0701345538492509,0.0834940110787031,0.8,"median","qi"
"Adriatic",26.5058322942139,0.0762648352777831,0.0697287010321096,0.0828670326084767,0.8,"median","qi"
"Adriatic",26.5734114162905,0.0757986559218168,0.0693529456673519,0.0824397969439527,0.8,"median","qi"
"Adriatic",26.6409905383671,0.0753636876537158,0.0689328302251296,0.0819501484102453,0.8,"median","qi"
"Adriatic",26.7085696604437,0.0749014851121689,0.0685784518349488,0.0815120858997648,0.8,"median","qi"
"Adriatic",26.7761487825203,0.0744599670873653,0.0680353545610186,0.0810318324621717,0.8,"median","qi"
"Adriatic",26.8437279045969,0.0740499071258974,0.0675123797586399,0.0808511997838256,0.8,"median","qi"
"Adriatic",26.9113070266736,0.073651933747264,0.0669325223151694,0.0807711169852229,0.8,"median","qi"
"Adriatic",26.9788861487502,0.0732767745683242,0.0663143209491261,0.0806212976132857,0.8,"median","qi"
"Adriatic",27.0464652708268,0.0729361457640453,0.0655244660444653,0.0805970990404066,0.8,"median","qi"
"Cyprus",16.833160625497,0.0381730556803633,0.0270322576299489,0.050248761864304,0.8,"median","qi"
"Cyprus",16.892884268048,0.0386323437519224,0.0277715793617795,0.0504861520271209,0.8,"median","qi"
"Cyprus",16.9526079105991,0.0392085447277075,0.0285423346546634,0.050705609496309,0.8,"median","qi"
"Cyprus",17.0123315531501,0.0397691662926163,0.0293834211802115,0.0508955265460484,0.8,"median","qi"
"Cyprus",17.0720551957012,0.0402876036934608,0.0303098337790632,0.0511166342419379,0.8,"median","qi"
"Cyprus",17.1317788382523,0.0408666677648864,0.0310211475555936,0.0514539752505626,0.8,"median","qi"
"Cyprus",17.1915024808033,0.0415832297515931,0.0318370342017138,0.0518085230455908,0.8,"median","qi"
"Cyprus",17.2512261233544,0.0422096683051773,0.032720765495909,0.0520910053658065,0.8,"median","qi"
"Cyprus",17.3109497659054,0.042832103017671,0.0336357234797166,0.0525451176032771,0.8,"median","qi"
"Cyprus",17.3706734084565,0.0434615418047516,0.0345537103393928,0.0528785418902302,0.8,"median","qi"
"Cyprus",17.4303970510075,0.0441093024165724,0.035316578596026,0.0531901934579852,0.8,"median","qi"
"Cyprus",17.4901206935586,0.0446979060674218,0.0361140798664425,0.0536238866264739,0.8,"median","qi"
"Cyprus",17.5498443361096,0.0452830617474914,0.0368865761597186,0.0541144916610185,0.8,"median","qi"
"Cyprus",17.6095679786607,0.0459988353544303,0.0378012400702051,0.0545173946547518,0.8,"median","qi"
"Cyprus",17.6692916212117,0.046575818908745,0.0386915536338837,0.0549167603890026,0.8,"median","qi"
"Cyprus",17.7290152637628,0.047211310622398,0.0394446988812149,0.055518990718496,0.8,"median","qi"
"Cyprus",17.7887389063138,0.047834114223517,0.0402231065447167,0.0559793380352466,0.8,"median","qi"
"Cyprus",17.8484625488649,0.0485125796697319,0.0409815429329822,0.0563917333874813,0.8,"median","qi"
"Cyprus",17.908186191416,0.0491451467895898,0.0417371539400417,0.0569563213223321,0.8,"median","qi"
"Cyprus",17.967909833967,0.0497445954061392,0.0424329150497058,0.0574450977119922,0.8,"median","qi"
"Cyprus",18.0276334765181,0.0502618188015105,0.0431520869586872,0.0578856876212753,0.8,"median","qi"
"Cyprus",18.0873571190691,0.0508359466181326,0.0438575517064354,0.0583792572891056,0.8,"median","qi"
"Cyprus",18.1470807616202,0.0513999922118838,0.0444496285088991,0.0587792267761821,0.8,"median","qi"
"Cyprus",18.2068044041712,0.0518978404142976,0.0451270654136576,0.0592383878398962,0.8,"median","qi"
"Cyprus",18.2665280467223,0.0524434998568446,0.0456709635888475,0.0596632269286915,0.8,"median","qi"
"Cyprus",18.3262516892733,0.0528959641992485,0.046240365790791,0.0600438255473227,0.8,"median","qi"
"Cyprus",18.3859753318244,0.0533220359822354,0.046670492271957,0.0604348842062205,0.8,"median","qi"
"Cyprus",18.4456989743754,0.0537186654427978,0.0470657770166581,0.0607625318423848,0.8,"median","qi"
"Cyprus",18.5054226169265,0.0540447015663338,0.047506624736994,0.0610779112108457,0.8,"median","qi"
"Cyprus",18.5651462594775,0.0543518278105183,0.0478671993737461,0.0613147250186383,0.8,"median","qi"
"Cyprus",18.6248699020286,0.0546671871119978,0.0482253606315275,0.061495274092409,0.8,"median","qi"
"Cyprus",18.6845935445796,0.0549505874022515,0.0483799664208194,0.0616576845083521,0.8,"median","qi"
"Cyprus",18.7443171871307,0.055149420611133,0.0485767974437518,0.0617829426334498,0.8,"median","qi"
"Cyprus",18.8040408296817,0.0552938426447643,0.048777220180426,0.0619263207862197,0.8,"median","qi"
"Cyprus",18.8637644722328,0.055397924820918,0.0490050321056376,0.0620128358504386,0.8,"median","qi"
"Cyprus",18.9234881147839,0.0555275773945886,0.0491680792437619,0.061931501215989,0.8,"median","qi"
"Cyprus",18.9832117573349,0.0555382773564734,0.049158246041562,0.0619593388892413,0.8,"median","qi"
"Cyprus",19.042935399886,0.0555887039696583,0.0491946008697946,0.0619345936529809,0.8,"median","qi"
"Cyprus",19.102659042437,0.0555911101394464,0.0492720115594099,0.0617697372281333,0.8,"median","qi"
"Cyprus",19.1623826849881,0.0555043479410966,0.0492353994164278,0.0615855225757988,0.8,"median","qi"
"Cyprus",19.2221063275391,0.0553984630689737,0.04927027703716,0.0614095784844288,0.8,"median","qi"
"Cyprus",19.2818299700902,0.0552123138262186,0.0491345260307675,0.0611556927833933,0.8,"median","qi"
"Cyprus",19.3415536126412,0.0550235579252843,0.0490684515896108,0.0608824853650141,0.8,"median","qi"
"Cyprus",19.4012772551923,0.0547781038235998,0.0489538800833292,0.0605787243723549,0.8,"median","qi"
"Cyprus",19.4610008977433,0.0545082676625939,0.0487882252669401,0.0601492000308044,0.8,"median","qi"
"Cyprus",19.5207245402944,0.0542070113442,0.0486275195311243,0.0597392323838556,0.8,"median","qi"
"Cyprus",19.5804481828454,0.0538561587902522,0.0483842598546447,0.0592923433601851,0.8,"median","qi"
"Cyprus",19.6401718253965,0.0534367108007345,0.0480825743550602,0.0587325881081892,0.8,"median","qi"
"Cyprus",19.6998954679476,0.0530093203841982,0.0477758013103012,0.0582251335020004,0.8,"median","qi"
"Cyprus",19.7596191104986,0.0525401436476491,0.0474680461990179,0.0576768984331471,0.8,"median","qi"
"Cyprus",19.8193427530497,0.0520719642955857,0.047189729579998,0.0570315965827909,0.8,"median","qi"
"Cyprus",19.8790663956007,0.0516686363747204,0.0468415325083997,0.0563831309573944,0.8,"median","qi"
"Cyprus",19.9387900381518,0.0511814883245325,0.0464996828155102,0.0557165792045142,0.8,"median","qi"
"Cyprus",19.9985136807028,0.0506541389686677,0.0461268391044908,0.0550535068141471,0.8,"median","qi"
"Cyprus",20.0582373232539,0.0501127238038625,0.0456757838128234,0.0543485660567889,0.8,"median","qi"
"Cyprus",20.1179609658049,0.0495496498230636,0.045260717617811,0.0536697156777504,0.8,"median","qi"
"Cyprus",20.177684608356,0.0489374175296882,0.0448688314681032,0.0529681647300091,0.8,"median","qi"
"Cyprus",20.237408250907,0.0483085887006671,0.044409050268361,0.0522208824710822,0.8,"median","qi"
"Cyprus",20.2971318934581,0.047723840981352,0.0438867596939182,0.0515432996239428,0.8,"median","qi"
"Cyprus",20.3568555360091,0.0470591226510298,0.0434319940462641,0.0508429862623319,0.8,"median","qi"
"Cyprus",20.4165791785602,0.0464026541440305,0.042874152102098,0.0501214542873099,0.8,"median","qi"
"Cyprus",20.4763028211112,0.0458078027469715,0.0423098821796307,0.0494322727153251,0.8,"median","qi"
"Cyprus",20.5360264636623,0.0452116631913293,0.0417686335350783,0.0487628064038207,0.8,"median","qi"
"Cyprus",20.5957501062134,0.044530459928922,0.0411917050227847,0.0481693774252224,0.8,"median","qi"
"Cyprus",20.6554737487644,0.0439299682308042,0.0405905461382635,0.0475911131464546,0.8,"median","qi"
"Cyprus",20.7151973913155,0.0433452162615319,0.03994658702304,0.0470021621681455,0.8,"median","qi"
"Cyprus",20.7749210338665,0.0427362266901091,0.0393179161338533,0.0464421549115979,0.8,"median","qi"
"Cyprus",20.8346446764176,0.0421605023531857,0.0386928026985765,0.0459442294502102,0.8,"median","qi"
"Cyprus",20.8943683189686,0.0416261772258573,0.0380533478283514,0.0453693111077021,0.8,"median","qi"
"Cyprus",20.9540919615197,0.0410809429973631,0.0374978700620216,0.0449021740972973,0.8,"median","qi"
